regime,model,seed,fit_seed,train_loss,constants,nmse_iso,nmse_chan,mean_r_iso,mean_r_chan,r11_iso,r12_iso,r11_chan,r12_chan,pi_r_iso,pi_r_chan,wall_tau12_corr_chan
CHAN_only,Smagorinsky_like,8,11208,0.9779862406356102,{'c1': 0.0013188300753835093},1.0395887957156544,1.1426259903288598,-0.05229845513928003,-0.03710342699637978,-0.181717259904106,0.10209870238376507,-0.36677664828692824,-0.04456165317685705,0.20461816937332405,0.07329432215686835,-0.5765391882705341
CHAN_only,Smagorinsky_like,9,11209,0.9628094338894714,{'c1': 0.0012707870394630034},1.0395901646646122,1.13722111880524,-0.05229845513928003,-0.037103426996379786,-0.181717259904106,0.10209870238376509,-0.36677664828692824,-0.04456165317685705,0.2046181693733214,0.0732943221568684,-0.5765391882705343
CHAN_only,Smagorinsky_like,10,11210,0.9760268319497393,{'c1': 0.0013013903442715925},1.0395892924894157,1.1406407816912458,-0.05229845513928002,-0.03710342699637977,-0.18171725990410595,0.10209870238376506,-0.36677664828692813,-0.04456165317685705,0.20461816937332292,0.07329432215686843,-0.5765391882705341
CHAN_only,Smagorinsky_like,11,11211,0.9697203877495572,{'c1': 0.00129552811905488},1.0395894595163095,1.1399794148824907,-0.05229845513928005,-0.0371034269963798,-0.181717259904106,0.10209870238376507,-0.36677664828692824,-0.04456165317685705,0.20461816937332203,0.0732943221568684,-0.5765391882705342
CHAN_only,WALE_canonical,0,11300,0.569474011779906,{'c1': 1.6683093176649304},1.0303628943894194,1.0654037097930713,0.009056153416995385,0.09344612816639093,-0.2108621480067307,0.1997301563510252,-0.023286635034905717,0.4038562447926495,0.38367634816976903,0.3893901104729566,0.9504536273572188
CHAN_only,WALE_canonical,1,11301,0.5766999584449931,{'c1': 1.5951437412985765},1.029961684666842,1.0651598616692182,0.009056153416995394,0.09344612816639093,-0.21086214800673062,0.1997301563510252,-0.023286635034905717,0.4038562447926494,0.38367634816976964,0.38939011047295763,0.9504536273572187
CHAN_only,WALE_canonical,2,11302,0.5486763109862243,{'c1': 1.6342243881418805},1.0301667704712878,1.0652864300137856,0.009056153416995389,0.09344612816639093,-0.21086214800673067,0.19973015635102517,-0.02328663503490572,0.4038562447926495,0.3836763481697718,0.3893901104729573,0.9504536273572188
CHAN_only,WALE_canonical,3,11303,0.5763884860579087,{'c1': 1.5972691969094064},1.0299722950957815,1.0651665282318037,0.009056153416995371,0.09344612816639093,-0.21086214800673067,0.1997301563510252,-0.023286635034905724,0.4038562447926495,0.38367634816977014,0.38939011047295696,0.9504536273572189
CHAN_only,WALE_canonical,4,11304,0.584161626643997,{'c1': 1.5714587720750777},1.0298476771801108,1.065087262119735,0.009056153416995368,0.0934461281663909,-0.2108621480067307,0.19973015635102517,-0.02328663503490572,0.4038562447926494,0.3836763481697695,0.38939011047295674,0.9504536273572189
CHAN_only,WALE_canonical,5,11305,0.5860249128856939,{'c1': 1.6196570742454963},1.0300878540611,1.0652382649622036,0.009056153416995385,0.09344612816639093,-0.21086214800673067,0.1997301563510252,-0.023286635034905714,0.4038562447926495,0.38367634816977014,0.38939011047295785,0.9504536273572189
CHAN_only,WALE_canonical,6,11306,0.5504883888675419,{'c1': 1.5974677418746979},1.0299732894391516,1.0651671522496797,0.009056153416995375,0.09344612816639093,-0.21086214800673067,0.19973015635102515,-0.023286635034905717,0.4038562447926494,0.3836763481697689,0.3893901104729579,0.9504536273572189
CHAN_only,WALE_canonical,7,11307,0.5606406330153219,{'c1': 1.6169758961166238},1.0300736491183415,1.0652295277568724,0.009056153416995394,0.09344612816639093,-0.2108621480067307,0.19973015635102523,-0.02328663503490571,0.4038562447926494,0.38367634816977053,0.38939011047295674,0.9504536273572189
CHAN_only,WALE_canonical,8,11308,0.5683323868048793,{'c1': 1.62140788025103},1.0300971835579948,1.0652439917870464,0.009056153416995389,0.09344612816639093,-0.2108621480067307,0.1997301563510252,-0.023286635034905717,0.4038562447926494,0.38367634816977275,0.38939011047295696,0.9504536273572188
CHAN_only,WALE_canonical,9,11309,0.5641066229874199,{'c1': 1.560458274866916},1.0297973662626012,1.06505459750735,0.009056153416995371,0.0934461281663909,-0.21086214800673067,0.1997301563510252,-0.023286635034905724,0.4038562447926494,0.3836763481697695,0.38939011047295774,0.9504536273572188
CHAN_only,WALE_canonical,10,11310,0.563031221486421,{'c1': 1.5543443356133908},1.0297701280427183,1.0650367320464709,0.009056153416995375,0.09344612816639093,-0.21086214800673067,0.1997301563510252,-0.023286635034905714,0.4038562447926495,0.3836763481697701,0.3893901104729567,0.9504536273572187
CHAN_only,WALE_canonical,11,11311,0.5663039843832114,{'c1': 1.5441688481227895},1.0297259420259783,1.0650074563844207,0.009056153416995378,0.09344612816639093,-0.21086214800673067,0.1997301563510252,-0.02328663503490572,0.4038562447926494,0.3836763481697721,0.3893901104729576,0.9504536273572189
CHAN_only,Champion,0,11400,1.0535344512349158,"{'c1': 0.030366194228366082, 'c2': 0.15350069809609537, 'c3': 2.8648470493567783e-06}",1.0071853075924537,1.0310072628626932,0.2889366488053471,0.28057268345446085,0.0843764706397621,0.35148943288903245,0.15782638789753586,0.1984746384354616,0.9390371747228539,0.597926509918929,-0.5750941554910922
CHAN_only,Champion,1,11401,1.0593708917317046,"{'c1': 0.03217910654837729, 'c2': 0.1600363604472636, 'c3': 2.8420263238941444e-06}",1.0057741801801634,1.0309666486652873,0.2883885348803727,0.28011205836937664,0.08624410566649884,0.34984050128790356,0.15796743010499434,0.1967906254652224,0.9379865772930591,0.5972602214507898,-0.5747267534201336
CHAN_only,Champion,2,11402,1.0611900686407096,"{'c1': 0.03372341087767919, 'c2': 0.1811401505708579, 'c3': 2.8180157101313443e-06}",1.0027582438603255,1.0310979459199565,0.2908793491855442,0.2823372132200217,0.0774751473271565,0.3575400774380205,0.15734927063942525,0.2047273072558228,0.9427490703450773,0.6001516628986803,-0.5764163254342074
CHAN_only,Champion,3,11403,1.0258996975287258,"{'c1': 0.03169796114893009, 'c2': 0.15628534207407715, 'c3': 2.79298737220528e-06}",1.0063878544723939,1.0309688344261918,0.2880930220455295,0.2798575378780617,0.08723816825517176,0.3489610084033963,0.15803500330574757,0.1958956347067166,0.937419041313903,0.5968940143900084,-0.5745281116474517
CHAN_only,Champion,4,11404,1.0667944481137173,"{'c1': 0.031216835030347376, 'c2': 0.15838801895692295, 'c3': 2.86852813657374e-06}",1.006303175855223,1.0309718548639955,0.28906005719182765,0.280687407752703,0.08395145939050622,0.35186403781407305,0.15780200246192522,0.19885845341492403,0.9392734448847055,0.5980741871574503,-0.5751781060464916
CHAN_only,Champion,5,11405,1.0348717052244032,"{'c1': 0.03251425216182331, 'c2': 0.16117579802245702, 'c3': 2.8555373557108077e-06}",1.0055236010966224,1.030974248522786,0.28827732768232034,0.2800172555005944,0.08661921949298536,0.3495087683215831,0.1579939045566989,0.19645279184088565,0.9377731034003298,0.5971229842055051,-0.5746521013994131
CHAN_only,Champion,6,11406,1.0693736290639384,"{'c1': 0.0333249047705733, 'c2': 0.1520760906669137, 'c3': 2.886955197610812e-06}",1.0063356925449725,1.0310196737293391,0.2853203585387636,0.27752554508865607,0.09617660995705461,0.34100073014873966,0.1586092657767702,0.18789371853888462,0.932041433756573,0.5932194939744657,-0.5726665119070485
CHAN_only,Champion,7,11407,1.0389124183228708,"{'c1': 0.03016860123683332, 'c2': 0.15916382671848675, 'c3': 2.791040276159485e-06}",1.0065769638112476,1.0310150598272703,0.29032171901041415,0.2818075650046939,0.07950496803407694,0.355767859116514,0.15748181670399874,0.2028835650749685,0.9416843829865053,0.5995348439882269,-0.5760329328592452
CHAN_only,Champion,8,11408,1.0407969108730368,"{'c1': 0.031033698569332014, 'c2': 0.152593856136179, 'c3': 2.8424122178478968e-06}",1.007060708012291,1.0309823384471382,0.287999365524884,0.27976740828314767,0.0875514438219372,0.3486835741231296,0.15804862210917447,0.19561368528659623,0.9372389597736094,0.596776937774263,-0.5744641419556293
CHAN_only,Champion,9,11409,1.0285945465816992,"{'c1': 0.03432601706896201, 'c2': 0.15596634466710738, 'c3': 2.8513900145664845e-06}",1.0055326027141593,1.0310798894260218,0.2851581118389554,0.27740188540632243,0.09668003563220992,0.34054982173570036,0.15864737738844184,0.18744562569696482,0.9317231605056512,0.5929910986610274,-0.5725584612206884
CHAN_only,Champion,10,11410,1.0491983413403294,"{'c1': 0.03373523922611046, 'c2': 0.15514719440760893, 'c3': 2.8599004386802907e-06}",1.0058289332069206,1.0310351232795334,0.2856085367922238,0.2777695479388376,0.0952773997275228,0.3418055091444263,0.15855823232662036,0.18869500898272618,0.9326057051746216,0.593621529085504,-0.5728609280495741
CHAN_only,Champion,11,11411,1.0331417078795297,"{'c1': 0.032470581103549424, 'c2': 0.16130862384234318, 'c3': 2.873868998848995e-06}",1.0055227170410097,1.0309752358923603,0.2883511823699738,0.2800792279480004,0.08637024541199033,0.34972896838473916,0.15797559372110612,0.19667699596051125,0.9379148842863407,0.5972142040872966,-0.5747015721462778
Joint,Leonard,0,12000,2.420018855246418,{'c1': 0.09287897960269126},1.0127725541043062,1.110512533673574,0.18271484712796196,0.16050906685643132,0.2413836751024892,0.1663303864619784,0.16525612437523413,0.039123121233747775,0.4371065794267305,0.12871102070327026,0.15958553726020788
Joint,Leonard,1,12001,2.4481626801074334,{'c1': 0.08842472601846092},1.0132366652223916,1.1014846699928984,0.18271484712796202,0.16050906685643132,0.2413836751024893,0.16633038646197834,0.16525612437523413,0.039123121233747775,0.4371065794267309,0.12871102070327017,0.15958553726020785
Joint,Leonard,2,12002,2.481615158149273,{'c1': 0.08370634203257954},1.0138188161156982,1.0926852288307574,0.18271484712796196,0.16050906685643132,0.24138367510248912,0.16633038646197834,0.16525612437523413,0.03912312123374777,0.43710657942673015,0.1287110207032703,0.15958553726020788
Joint,Leonard,3,12003,2.4561384726655993,{'c1': 0.07798608315753733},1.0146494626930878,1.0830710950494549,0.18271484712796202,0.16050906685643132,0.24138367510248923,0.1663303864619784,0.16525612437523415,0.039123121233747775,0.4371065794267292,0.1287110207032699,0.15958553726020797
Joint,Leonard,4,12004,2.4496107189300496,{'c1': 0.08802999456919161},1.0132817974442139,1.1007184069537286,0.18271484712796196,0.16050906685643132,0.2413836751024892,0.1663303864619784,0.16525612437523413,0.03912312123374777,0.4371065794267307,0.12871102070326967,0.15958553726020788
Joint,Leonard,5,12005,2.4946615015253255,{'c1': 0.08194626238869485},1.014059821676514,1.0896040304386445,0.18271484712796204,0.16050906685643132,0.2413836751024893,0.1663303864619784,0.16525612437523413,0.03912312123374777,0.4371065794267313,0.1287110207032694,0.15958553726020777
Joint,Leonard,6,12006,2.4145886824117695,{'c1': 0.08971026601241344},1.0130941987317454,1.10401831236471,0.18271484712796196,0.16050906685643132,0.24138367510248923,0.16633038646197834,0.16525612437523413,0.039123121233747775,0.4371065794267273,0.1287110207032695,0.1595855372602081
Joint,Leonard,7,12007,2.4373536495069126,{'c1': 0.0819417953526144},1.0140604498278682,1.0895963495362886,0.18271484712796196,0.16050906685643132,0.2413836751024892,0.1663303864619784,0.16525612437523415,0.03912312123374777,0.4371065794267301,0.12871102070327037,0.15958553726020763
Joint,Leonard,8,12008,2.3546076941960834,{'c1': 0.09138707485329779},1.0129187598533043,1.1074107554883912,0.18271484712796196,0.16050906685643132,0.24138367510248923,0.1663303864619784,0.16525612437523415,0.039123121233747775,0.437106579426733,0.12871102070326998,0.15958553726020772
Joint,Leonard,9,12009,2.375259773082535,{'c1': 0.09897844086375437},1.0122716523002024,1.1240108676127507,0.18271484712796202,0.16050906685643132,0.2413836751024893,0.1663303864619784,0.16525612437523413,0.039123121233747775,0.4371065794267303,0.12871102070327073,0.15958553726020777
Joint,Leonard,10,12010,2.3818816887784804,{'c1': 0.08712615780065312},1.0133875937389223,1.0989845674482672,0.18271484712796196,0.16050906685643132,0.2413836751024892,0.16633038646197834,0.16525612437523413,0.03912312123374777,0.43710657942673414,0.1287110207032699,0.15958553726020774
Joint,Leonard,11,12011,2.425637628434763,{'c1': 0.08760432965057738},1.0133311968604632,1.099898257618168,0.18271484712796202,0.16050906685643132,0.2413836751024892,0.1663303864619784,0.16525612437523413,0.039123121233747775,0.4371065794267317,0.12871102070327062,0.15958553726020813
Joint,WALE_like,0,12100,2.5153498573847752,{'c1': 0.17010067826246064},1.0177815827522685,1.0632473242773832,0.26294294117335965,0.2651153342047154,-0.06680065359843823,0.3887472762375703,-0.05778430156202956,0.28899959691649624,0.9776183897992884,0.5893742974851095,-0.5964905931912007
Joint,WALE_like,1,12101,2.547481395845177,{'c1': -0.10985772706246022},1.0553975434185108,1.07435027791025,-0.26294294117335965,-0.26511533420471545,0.0668006535984382,-0.3887472762375704,0.05778430156202956,-0.28899959691649624,-0.9776183897992938,-0.5893742974851097,0.5964905931912008
Joint,WALE_like,2,12102,2.604438558739973,{'c1': 0.06962369120963553},1.0303073414882007,1.064533242105722,0.26294294117335965,0.2651153342047154,-0.06680065359843822,0.3887472762375703,-0.05778430156202956,0.28899959691649624,0.9776183897992895,0.5893742974851119,-0.5964905931912008
Joint,WALE_like,3,12103,2.577761981833704,{'c1': 0.14395945196535503},1.0209354075515034,1.0632910599364553,0.26294294117335965,0.26511533420471545,-0.06680065359843822,0.3887472762375703,-0.05778430156202956,0.28899959691649624,0.9776183897992856,0.58937429748511,-0.5964905931912006
Joint,WALE_like,4,12104,2.5309421871959272,{'c1': 0.13137488316578091},1.0224800185431737,1.0633850509380092,0.26294294117335965,0.26511533420471545,-0.06680065359843824,0.3887472762375703,-0.05778430156202956,0.28899959691649624,0.9776183897992907,0.5893742974851092,-0.5964905931912006
Joint,WALE_like,5,12105,2.594259804251565,{'c1': 0.20490544106176448},1.0136971767085408,1.0635065541637807,0.26294294117335965,0.26511533420471545,-0.06680065359843822,0.3887472762375703,-0.057784301562029544,0.28899959691649624,0.9776183897992897,0.5893742974851081,-0.5964905931912007
Joint,WALE_like,6,12106,2.5044864748225484,{'c1': 0.3800827245272793},0.9951277071243244,1.0703163958073274,0.26294294117335965,0.2651153342047154,-0.06680065359843823,0.38874727623757027,-0.05778430156202956,0.28899959691649624,0.9776183897992917,0.5893742974851092,-0.5964905931912007
Joint,WALE_like,7,12107,2.567018192440422,{'c1': 0.1868513973965125},1.015799509964725,1.063326825696314,0.26294294117335965,0.2651153342047154,-0.06680065359843822,0.3887472762375704,-0.05778430156202957,0.28899959691649624,0.9776183897992944,0.589374297485112,-0.5964905931912007
Joint,WALE_like,8,12108,2.5268507015352752,{'c1': 0.5278783688868443},0.9820404856115091,1.0832056663236656,0.26294294117335965,0.2651153342047154,-0.06680065359843822,0.38874727623757027,-0.05778430156202956,0.28899959691649624,0.9776183897992905,0.5893742974851093,-0.5964905931912008
Joint,WALE_like,9,12109,2.516263026862639,{'c1': -0.2675218406288624},1.0803105408179141,1.0909292622864606,-0.26294294117335965,-0.2651153342047154,0.06680065359843822,-0.38874727623757027,0.05778430156202956,-0.28899959691649624,-0.9776183897992923,-0.5893742974851086,0.5964905931912006
Joint,WALE_like,10,12110,2.55061084280457,{'c1': 0.24328569159894486},1.0093449794747535,1.0642127881702939,0.26294294117335965,0.26511533420471545,-0.06680065359843822,0.3887472762375703,-0.057784301562029544,0.28899959691649624,0.9776183897992952,0.5893742974851116,-0.5964905931912008
Joint,WALE_like,11,12111,2.5374303106821863,{'c1': 0.15417407867590063},1.019694265497131,1.0632496230183233,0.26294294117335965,0.2651153342047154,-0.06680065359843822,0.3887472762375703,-0.057784301562029544,0.28899959691649624,0.9776183897992908,0.5893742974851097,-0.5964905931912007
Joint,Smagorinsky_like,0,12200,2.509696417231957,{'c1': 0.0011078953211405016},1.0395948162975275,1.1203910766115275,-0.05229845513928005,-0.03710342699637978,-0.18171725990410595,0.10209870238376507,-0.36677664828692824,-0.04456165317685705,0.2046181693733229,0.07329432215686824,-0.5765391882705343
Joint,Smagorinsky_like,1,12201,2.5341309155823364,{'c1': 0.0010626117701451171},1.0395961122290958,1.116122634127117,-0.05229845513928003,-0.03710342699637977,-0.181717259904106,0.10209870238376507,-0.36677664828692813,-0.04456165317685705,0.20461816937332364,0.07329432215686835,-0.5765391882705342
Joint,Smagorinsky_like,2,12202,2.56766962462323,{'c1': 0.001151506638411613},1.039593569368567,1.1246706188833295,-0.05229845513928005,-0.037103426996379786,-0.181717259904106,0.10209870238376507,-0.36677664828692824,-0.044561653176857056,0.20461816937332397,0.0732943221568681,-0.5765391882705342
Joint,Smagorinsky_like,3,12203,2.5803993494557678,{'c1': 0.0010862272421061907},1.0395954362466087,1.1183263662890779,-0.05229845513928003,-0.03710342699637978,-0.181717259904106,0.10209870238376507,-0.36677664828692813,-0.04456165317685705,0.20461816937332367,0.07329432215686835,-0.5765391882705342
Joint,Smagorinsky_like,4,12204,2.504899478851249,{'c1': 0.0010598446544760882},1.0395961914581513,1.115867591583396,-0.05229845513928003,-0.03710342699637977,-0.181717259904106,0.1020987023837651,-0.36677664828692813,-0.044561653176857056,0.2046181693733228,0.07329432215686833,-0.5765391882705342
Joint,Smagorinsky_like,5,12205,2.518291679819877,{'c1': 0.0011119954481249737},1.0395946990193403,1.1207863681397454,-0.052298455139280046,-0.037103426996379786,-0.181717259904106,0.10209870238376507,-0.36677664828692824,-0.04456165317685706,0.20461816937332297,0.07329432215686842,-0.5765391882705341
Joint,Smagorinsky_like,6,12206,2.455963781268552,{'c1': 0.0011107533889101442},1.0395947345455936,1.1206664672336932,-0.05229845513928005,-0.03710342699637977,-0.18171725990410603,0.10209870238376505,-0.36677664828692813,-0.04456165317685706,0.2046181693733232,0.07329432215686837,-0.576539188270534
Joint,Smagorinsky_like,7,12207,2.55311369505441,{'c1': 0.001065552123558684},1.039596028044799,1.1163943742134121,-0.052298455139280046,-0.03710342699637976,-0.181717259904106,0.10209870238376507,-0.36677664828692813,-0.04456165317685706,0.20461816937332217,0.07329432215686832,-0.5765391882705341
Joint,Smagorinsky_like,8,12208,2.5160552404065393,{'c1': 0.0010907066135611855},1.0395953080637859,1.1187498462138266,-0.052298455139280046,-0.03710342699637976,-0.181717259904106,0.10209870238376507,-0.36677664828692813,-0.04456165317685705,0.2046181693733228,0.07329432215686862,-0.5765391882705342
Joint,Smagorinsky_like,9,12209,2.5506182709380636,{'c1': 0.0012158678260568926},1.0395917312169562,1.1312887699019791,-0.05229845513928002,-0.037103426996379786,-0.181717259904106,0.10209870238376507,-0.36677664828692824,-0.04456165317685706,0.20461816937332264,0.0732943221568685,-0.5765391882705342
Joint,Smagorinsky_like,10,12210,2.523777938690692,{'c1': 0.0010869978073750912},1.0395954141950736,1.1183990911758732,-0.05229845513928005,-0.03710342699637978,-0.18171725990410603,0.10209870238376507,-0.36677664828692813,-0.04456165317685705,0.20461816937332297,0.07329432215686885,-0.5765391882705341
Joint,Smagorinsky_like,11,12211,2.500358527002146,{'c1': 0.0011613814293742173},1.0395932871860383,1.1256626103943166,-0.05229845513928003,-0.037103426996379786,-0.181717259904106,0.10209870238376507,-0.36677664828692824,-0.044561653176857056,0.20461816937332225,0.0732943221568683,-0.5765391882705341
Joint,WALE_canonical,0,12300,2.7763777765309565,{'c1': -0.344658582435065},1.0463409083476127,1.0694841600677787,-0.009056153416995382,-0.09344612816639093,0.21086214800673067,-0.1997301563510252,0.023286635034905707,-0.40385624479264937,-0.38367634816976903,-0.38939011047295713,-0.9504536273572187
Joint,WALE_canonical,1,12301,2.7830678041864463,{'c1': -0.3437858706419418},1.0463218318737793,1.0694775390276732,-0.009056153416995378,-0.09344612816639093,0.2108621480067307,-0.1997301563510252,0.023286635034905717,-0.4038562447926494,-0.3836763481697691,-0.38939011047295646,-0.9504536273572188
Joint,WALE_canonical,2,12302,2.7812435746233244,{'c1': -0.3396608244905293},1.046231805757891,1.0694463003270176,-0.009056153416995378,-0.09344612816639093,0.21086214800673067,-0.19973015635102515,0.023286635034905724,-0.4038562447926494,-0.3836763481697702,-0.3893901104729572,-0.9504536273572187
Joint,WALE_canonical,3,12303,2.7792062875238357,{'c1': -0.35339260589614824},1.0465324045588522,1.069550654700179,-0.009056153416995366,-0.09344612816639093,0.2108621480067307,-0.19973015635102515,0.02328663503490571,-0.4038562447926494,-0.3836763481697695,-0.38939011047295663,-0.9504536273572188
Joint,WALE_canonical,4,12304,2.795331450911671,{'c1': -0.34916098254923517},1.0464394930657372,1.0695183854904333,-0.009056153416995361,-0.0934461281663909,0.2108621480067307,-0.19973015635102517,0.023286635034905728,-0.4038562447926494,-0.38367634816976653,-0.3893901104729556,-0.9504536273572187
Joint,WALE_canonical,5,12305,2.7575873443243073,{'c1': -0.356736826772484},1.0466060071201428,1.069576226824302,-0.009056153416995375,-0.0934461281663909,0.2108621480067307,-0.1997301563510252,0.02328663503490572,-0.4038562447926494,-0.38367634816976853,-0.3893901104729565,-0.9504536273572187
Joint,WALE_canonical,6,12306,2.7678449061709576,{'c1': 0.10033661122940729},1.0379812074305665,1.0666541779325192,0.009056153416995382,0.09344612816639093,-0.2108621480067307,0.1997301563510252,-0.023286635034905714,0.4038562447926495,0.38367634816977036,0.38939011047295613,0.9504536273572189
Joint,WALE_canonical,7,12307,2.7689056464597703,{'c1': -0.3479099511794926},1.0464120722942458,1.0695088644173298,-0.009056153416995368,-0.09344612816639093,0.2108621480067307,-0.19973015635102515,0.023286635034905717,-0.4038562447926495,-0.3836763481697701,-0.3893901104729574,-0.950453627357219
Joint,WALE_canonical,8,12308,2.766004721937144,{'c1': -0.3522490010152285},1.0465072706038496,1.0695419241222333,-0.00905615341699538,-0.09344612816639092,0.2108621480067307,-0.1997301563510252,0.023286635034905717,-0.4038562447926494,-0.383676348169769,-0.3893901104729579,-0.9504536273572188
Joint,WALE_canonical,9,12309,2.7466356670016405,{'c1': -0.35412314945000717},1.0465484697946146,1.0695562356433337,-0.009056153416995373,-0.09344612816639093,0.2108621480067307,-0.1997301563510252,0.023286635034905714,-0.4038562447926494,-0.38367634816977186,-0.3893901104729577,-0.9504536273572189
Joint,WALE_canonical,10,12310,2.7438685158725193,{'c1': -0.36344586389525113},1.046754132181569,1.069627714924434,-0.009056153416995399,-0.09344612816639093,0.21086214800673062,-0.19973015635102515,0.023286635034905717,-0.4038562447926494,-0.38367634816977103,-0.3893901104729569,-0.9504536273572189
Joint,WALE_canonical,11,12311,2.7389956272045275,{'c1': -0.35627976717752746},1.0465959386195405,1.0695727281981908,-0.009056153416995392,-0.09344612816639093,0.21086214800673062,-0.1997301563510252,0.023286635034905724,-0.4038562447926494,-0.3836763481697693,-0.3893901104729574,-0.9504536273572187
Joint,Champion,0,12400,2.449531109565307,"{'c1': 0.039680853184046024, 'c2': 0.4619279916626645, 'c3': 2.7829980365147846e-06}",0.9723286068859749,1.0457723802871266,0.3001246938389985,0.2979996399255288,0.005394423018089989,0.4101947952453609,0.1465325571344477,0.26874524098199254,0.9691451508064429,0.6063950051511717,-0.587476421079412
Joint,Champion,1,12401,2.5783550466423364,"{'c1': 0.04508532836495719, 'c2': 0.4741616521931524, 'c3': 2.773239822618898e-06}",0.9697140500430859,1.0489599922956148,0.3004911746277051,0.296710687761023,0.012817793510351724,0.40646208967653147,0.14861012057239914,0.26282340907190543,0.9672935777885239,0.6069222636483202,-0.5864880613176973
Joint,Champion,2,12402,2.3755707155709085,"{'c1': 0.0409819907207311, 'c2': 0.46885853583726783, 'c3': 2.81086561358772e-06}",0.9713443409771794,1.046809324083436,0.30021501545438983,0.2977959800913935,0.00661986931318055,0.4096243017983559,0.14690619418216652,0.2677926299963571,0.9688516969457517,0.606498087676687,-0.5873147114305766
Joint,Champion,3,12403,2.4614063482614688,"{'c1': 0.040146188097119076, 'c2': 0.4388265867180031, 'c3': 2.814082051030837e-06}",0.9742115596683468,1.0438959510609722,0.3003988117650331,0.29722034857121055,0.009922820479492611,0.40799464306131267,0.14783916154107749,0.2651742531837397,0.9680367679340753,0.6067445283176426,-0.5868753843683722
Joint,Champion,4,12404,2.5257028582285006,"{'c1': 0.0409888704907648, 'c2': 0.45929442152771277, 'c3': 2.8160571967549026e-06}",0.9721653327287254,1.0459389888739332,0.3003085157308509,0.29754044871259205,0.008109454601999083,0.40890561554572724,0.14733894868655348,0.26662067344626866,0.9684885137308812,0.6066149236120667,-0.5871171663679552
Joint,Champion,5,12405,2.460583960599756,"{'c1': 0.03963708094533896, 'c2': 0.44755772363754087, 'c3': 2.6947218654066705e-06}",0.9735935924961281,1.0445043672320862,0.30027595721658534,0.297636666936173,0.007558004084895622,0.40917484704151386,0.14718228731349733,0.2670562899252591,0.968623795163122,0.6065727492799591,-0.5871904766986047
Joint,Champion,6,12406,2.5019175451227786,"{'c1': 0.03911775015920717, 'c2': 0.4372305228230786, 'c3': 2.817593250751636e-06}",0.9746646788495149,1.0434717886727813,0.30031872394359277,0.2975041031724897,0.008290894373202322,0.40881624111916076,0.14738353311103033,0.26647688127254604,0.9684437899690348,0.6066285681953224,-0.5870926441401016
Joint,Champion,7,12407,2.499124450807405,"{'c1': 0.03917863095566837, 'c2': 0.4697808591832674, 'c3': 2.753742577867793e-06}",0.971805847064329,1.0463569884645079,0.29994615552835174,0.2983341132182416,0.0033483428843637166,0.4111039857531898,0.1458831131527539,0.270311388590352,0.9696244262786994,0.6062088618963835,-0.5877455166453939
Joint,Champion,8,12408,2.376912257068004,"{'c1': 0.039634806859154534, 'c2': 0.41557714574892346, 'c3': 2.7788268330491637e-06}",0.9764601804759536,1.0418812326437226,0.3004959444061337,0.2966550358074219,0.013048980756258242,0.4063357580419329,0.14864984550982066,0.26263350440672806,0.9672330576070135,0.6069350615998567,-0.5864557774633723
Joint,Champion,9,12409,2.3786245384456643,"{'c1': 0.03821973844467358, 'c2': 0.45499642722037115, 'c3': 2.744945429350901e-06}",0.9733750606266836,1.0447776022618978,0.2999923856700426,0.29825243782546723,0.0038411391284281773,0.41089007651503107,0.1460399268332656,0.2699370483754604,0.9695102146610137,0.6062553137875867,-0.5876806601274481
Joint,Champion,10,12410,2.303350979599602,"{'c1': 0.039687662232732894, 'c2': 0.42709078347961826, 'c3': 2.8095592983114296e-06}",0.9753996550765677,1.042799620916678,0.30044338617815125,0.29701179580972364,0.011083690544419069,0.4073913856451972,0.14814679117764956,0.264237495867754,0.9677420084908311,0.6068201656173396,-0.58671994348983
Joint,Champion,11,12411,2.502494164022867,"{'c1': 0.03986260749449721, 'c2': 0.44966894986747885, 'c3': 2.7627330960216163e-06}",0.9733402418033924,1.0447376853842787,0.3002802036942056,0.29762278527768976,0.0076275431679543515,0.4091411060827653,0.1471996215137447,0.26700146069230635,0.9686067898280175,0.6065781575361783,-0.5871810901426272
